image_filename,image_relpath,spot_name,spot_energy,spot_color_r,spot_color_g,spot_color_b,spot_radius_or_softsize,spot_loc_x,spot_loc_y,spot_loc_z,spot_rot_x,spot_rot_y,spot_rot_z,aim_offset_x,aim_offset_y,aim_offset_z,seed
0030.png,0030.png,Spot,4798.331796158711,0.15531453383975913,0.057287145432398094,0.9355071143288605,0.004742950666695833,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0031.png,0031.png,Spot,3342.8418673737574,0.0404175211167085,0.7106970117265001,0.3497837617366265,0.004909911192953587,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0032.png,0032.png,Spot,4378.136057168498,0.6252866040505576,0.8350038063476635,0.09477739600787619,0.004419991746544838,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0033.png,0033.png,Spot,8896.87340341948,0.05944874094804946,0.6661282818929603,0.4497442174646122,0.0064633372239768505,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0034.png,0034.png,Spot,1659.936639084383,0.19945157355806364,0.8731185162891473,0.44867084099345017,0.007836703211069107,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0035.png,0035.png,Spot,4604.606789765403,0.21499231279802808,0.7478101749873954,0.6773566738929201,0.008803949691355228,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0036.png,0036.png,Spot,2854.611825353164,0.022025586243169616,0.6968391026235297,0.7829669827335533,0.009346484206616879,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0037.png,0037.png,Spot,6938.588725437592,0.716612267280394,0.09488083606743891,0.8642828130702971,0.004829686600714922,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0038.png,0038.png,Spot,4299.703752407102,0.5592280856782396,0.24529606709617335,0.6560070630557552,0.011242881417274475,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0039.png,0039.png,Spot,6292.157195404284,0.9982711800624509,0.0983974886956082,0.20547114247636616,0.006388956215232611,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0040.png,0040.png,Spot,7174.508625623681,0.027075583103243355,0.717512531764895,0.015506851337037596,0.00555653078481555,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0041.png,0041.png,Spot,8328.559240297163,0.37962042577532823,0.8408814853549035,0.15672898680864078,0.006717073731124401,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0042.png,0042.png,Spot,4008.113765907871,0.31188635553337185,0.9038689390637606,0.2648322257562598,0.008713837713003159,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0043.png,0043.png,Spot,5934.205525193728,0.6294414877420458,0.1945770141318576,0.6548333223777214,0.004227032419294119,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0044.png,0044.png,Spot,1336.1855743955443,0.8666399036491192,0.009077293752478295,0.057051620954442245,0.011925283819437027,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0045.png,0045.png,Spot,5640.8725246701415,0.12168280172738206,0.6275987382056278,0.4289419287494507,0.010076646693050861,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0046.png,0046.png,Spot,3746.453705078546,0.14985187008618195,0.02489905287066026,0.6878396372429942,0.008035010658204556,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0047.png,0047.png,Spot,6878.276230352998,0.6465848855559786,0.09294578163133833,0.7324365492539366,0.008513438515365124,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0048.png,0048.png,Spot,2462.808633609355,0.023502907573025273,0.980073079442136,0.9767214216847095,0.005119509529322386,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0049.png,0049.png,Spot,5790.824052718871,0.33481354306206546,0.5158873466359267,0.9795963848808767,0.0059462860226631165,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0050.png,0050.png,Spot,2478.2509448099354,0.18005579931004165,0.8812349143613091,0.9093793493305262,0.01082541886717081,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0051.png,0051.png,Spot,3938.528494241074,0.31011271102814486,0.14270887705934449,0.8140324908798013,0.008793593384325504,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0052.png,0052.png,Spot,5017.039838194683,0.025444694632996017,0.9051596219555457,0.22797475652232893,0.009406955912709236,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0053.png,0053.png,Spot,8976.799893391402,0.2568655537044368,0.4200536264083965,0.691169204185173,0.01042416226118803,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0054.png,0054.png,Spot,4115.676920548109,0.7519146996432045,0.0935224594989828,0.33204542016714744,0.007942287251353264,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0055.png,0055.png,Spot,1472.0280861001543,0.26390270239470653,0.7172656191182045,0.5760221521030332,0.011434332467615604,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0056.png,0056.png,Spot,2331.045988018576,0.16895163017135786,0.12253497068014821,0.87722709174231,0.010355760343372822,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0057.png,0057.png,Spot,8778.30527453691,0.16836609980598125,0.6696197720607052,0.23836725755714522,0.009115396067500114,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0058.png,0058.png,Spot,2910.4364810734332,0.6972040512438932,0.8481686697828085,0.003361356275619708,0.009845176711678505,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0059.png,0059.png,Spot,5516.700235999439,0.8604985616899163,0.6904360901993709,0.03091527020709327,0.004396074451506138,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0060.png,0060.png,Spot,9225.893530241254,0.12046563717806215,0.7487169244539945,0.6282725803245091,0.007173233665525913,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0061.png,0061.png,Spot,8005.667584470098,0.5478641884086323,0.7250997441501522,0.2875034666260325,0.011882980354130268,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0062.png,0062.png,Spot,2084.26177425691,0.04390909515611507,0.35221968748763005,0.8135954754683039,0.008748522028326988,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0063.png,0063.png,Spot,5834.76719003239,0.29553046749639383,0.9706427880313953,0.24737601272011753,0.009697144851088524,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0064.png,0064.png,Spot,6784.1524376483985,0.033856742364542766,0.950734418640226,0.713453361646236,0.011737191118299961,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0065.png,0065.png,Spot,5892.024206079735,0.22934460109460986,0.7093613142787422,0.4461487437908702,0.01094161719083786,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0066.png,0066.png,Spot,2568.2195736822705,0.9388234538120378,0.15533468173964116,0.40937631177136097,0.008240967057645321,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0067.png,0067.png,Spot,7792.848463273916,0.055410755317143005,0.413131546377187,0.8057337088742177,0.009793663397431374,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0068.png,0068.png,Spot,8231.553864659521,0.31230118582072486,0.8700009928020112,0.44513259364010904,0.010802233591675758,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0069.png,0069.png,Spot,8506.479272399702,0.7952421489261429,0.6224812263522063,0.06857674945630043,0.008370840921998024,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0070.png,0070.png,Spot,2186.5480338737757,0.645675218077123,0.26769924245280236,0.8794009449209641,0.006682463455945253,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0071.png,0071.png,Spot,9609.507066326572,0.3748872492444149,0.2113661207447214,0.8192194308455675,0.005506773479282856,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0072.png,0072.png,Spot,5256.320216370351,0.7278172193342762,0.02066372925447533,0.3128566047885991,0.007532647345215082,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0073.png,0073.png,Spot,5723.834439896806,0.002640910870337713,0.4858863867901355,0.6343489172341125,0.005579680670052767,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0074.png,0074.png,Spot,6469.341144527702,0.2185236703969185,0.8779652593359557,0.22865072169300682,0.005596759729087353,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0075.png,0075.png,Spot,1264.4373880579521,0.6399001480497227,0.17506728340913366,0.25642071498187463,0.004445519298315048,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0076.png,0076.png,Spot,7116.812075251126,0.2618721950287959,0.9918736088048297,0.6589646920368161,0.011436770670115948,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0077.png,0077.png,Spot,7432.942414214317,0.9889714878635425,0.3298166650322519,0.7152891903429734,0.004070814233273268,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0078.png,0078.png,Spot,6369.396316624956,0.881529090752075,0.03177914062492416,0.4321401829101897,0.011408120393753052,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0079.png,0079.png,Spot,6484.419004913968,0.6777191657128672,0.6360507740786764,0.021480381506126366,0.007623586338013411,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0080.png,0080.png,Spot,5005.266843419846,0.18780063131605315,0.7017583813330642,0.7075033390818379,0.011111292988061905,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0081.png,0081.png,Spot,4525.99611384379,0.204807446945058,0.1416190654969527,0.6990764255314246,0.006289625074714422,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0082.png,0082.png,Spot,9731.757785940254,0.6930231826791345,0.23351287744901872,0.49845793153760853,0.011671616695821285,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0083.png,0083.png,Spot,9293.471342620896,0.14086623399819984,0.7720390376984496,0.21855481909387608,0.0075541529804468155,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0084.png,0084.png,Spot,5948.907804782032,0.6346890231436618,0.09997913304205254,0.8869766416045535,0.004566519521176815,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0085.png,0085.png,Spot,3199.59638593575,0.09094328681399517,0.17620597867598778,0.7941805791250003,0.01023607887327671,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0086.png,0086.png,Spot,9609.907382260433,0.1546685464230458,0.049000627772660836,0.7309099404959052,0.010539716109633446,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0087.png,0087.png,Spot,5665.352784600524,0.6165370208300083,0.09164444996793078,0.7210954064352194,0.010160723701119423,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0088.png,0088.png,Spot,8197.141733746834,0.2572203948847996,0.7470289201848898,0.7501791758187617,0.005416511092334986,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0089.png,0089.png,Spot,2232.531833138485,0.3286978852449477,0.9204860101218689,0.18833367229752757,0.008808699436485767,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0090.png,0090.png,Spot,3403.2411635855146,0.9439271412574248,0.019154291154916635,0.48036993285184565,0.007776012644171715,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0091.png,0091.png,Spot,8846.940695041714,0.688909516533956,0.6921140236925374,0.05758704911188383,0.0059980046935379505,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0092.png,0092.png,Spot,1601.3463839877322,0.8919131851304346,0.06868408020129167,0.9322033732386136,0.008491110056638718,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0093.png,0093.png,Spot,2303.841112637184,0.2578455323871045,0.8241750404906579,0.46421436719411735,0.005169413052499294,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
0094.png,0094.png,Spot,2908.5265180732513,0.38888140208113453,0.1331781725702739,0.8718371003921339,0.00814748927950859,3.299999952316284,-1.100000023841858,2.4000000953674316,1.0629054307937622,6.895604087731044e-10,1.2640260457992554,0.07999999821186066,-0.07999999821186066,0.019999999552965164,1234
